2021-01-12,Alabama,,,70861,1.45,7270,0.15,0.207,7.69,377025,78134,1.59,,
2021-01-13,Alabama,5906,1205,74792,1.53,9245,0.19,0.222,7.73,378975,84040,1.71,,
2021-01-14,Alabama,7083,1445,80480,1.64,,,0.212,8.88,435350,92300,1.88,,
2021-01-15,Alabama,7478,1525,86956,1.77,13488,0.28,0.226,9.07,444650,100567,2.05,,
2021-01-16,Alabama,7498,1529,,,,,,,,,,,
2021-01-17,Alabama,7509,1531,,,,,,,,,,,
2021-01-18,Alabama,7517,1533,,,,,,,,,,,
2021-01-19,Alabama,7523,1534,114319,2.33,16346,0.33,0.294,9.07,444650,130795,2.67,,
2021-01-20,Alabama,7880,1607,121113,2.47,17956,0.37,0.288,9.86,483275,139200,2.84,,
2021-01-21,Alabama,10517,2145,144429,2.95,21345,0.44,0.336,10.06,493125,165919,3.38,,
2021-01-22,Alabama,14107,2877,174317,3.56,24840,0.51,0.384,10.6,519525,199314,4.06,,
2021-01-23,Alabama,16202,3304,193955,3.96,27422,0.56,0.425,10.63,521225,221540,4.52,,
2021-01-24,Alabama,18294,3731,213833,4.36,29736,0.61,0.468,10.63,521225,243737,4.97,,
2021-01-25,Alabama,18196,3711,220464,4.5,29978,0.61,0.481,10.63,521225,250612,5.11,,
2021-01-26,Alabama,17738,3618,223854,4.57,30933,0.63,0.448,11.6,569000,254959,5.2,,
2021-01-27,Alabama,18178,3707,232633,4.74,33595,0.69,0.42,12.93,634000,266444,5.43,,
2021-01-28,Alabama,16153,3294,241337,4.92,37431,0.76,0.426,13.36,655275,278993,5.69,,
2021-01-29,Alabama,14514,2960,256601,5.23,44073,0.9,0.456,13.45,659400,300915,6.14,,
2021-01-30,Alabama,17271,3522,288368,5.88,53742,1.1,0.519,13.45,659400,342436,6.98,,
2021-01-31,Alabama,15748,3212,298301,6.08,55331,1.13,0.537,13.45,659400,353974,7.22,,
2021-02-01,Alabama,15381,3137,301628,6.15,56308,1.15,0.543,13.45,659400,358280,7.31,,
2021-02-02,Alabama,16703,3407,312711,6.38,58825,1.2,0.546,13.88,680550,371882,7.58,,
2021-02-03,Alabama,17414,3552,324998,6.63,62990,1.28,0.508,15.61,765150,388339,7.92,,
2021-02-04,Alabama,18491,3771,338845,6.91,69155,1.41,0.511,16.31,799675,408428,8.33,,
2021-02-05,Alabama,18526,3778,353522,7.21,76603,1.56,0.538,16.31,799875,430597,8.78,,
2021-02-06,Alabama,16105,3285,370275,7.55,84278,1.72,0.566,16.4,804100,455173,9.28,,
2021-02-07,Alabama,15480,3157,375567,7.66,86141,1.76,0.575,16.4,804100,462332,9.43,,
2021-02-08,Alabama,15622,3186,378514,7.72,88453,1.8,0.582,16.4,804100,467636,9.54,,
2021-02-09,Alabama,17012,3470,395196,8.06,95033,1.94,0.596,16.8,823600,490969,10.01,,
2021-02-10,Alabama,18209,3714,412462,8.41,102520,2.09,0.599,17.56,861175,515802,10.52,,
2021-02-11,Alabama,19258,3928,431259,8.8,111036,2.26,0.596,18.6,911875,543237,11.08,,
2021-02-12,Alabama,20074,4094,448071,9.14,122019,2.49,0.61,19.09,936200,571115,11.65,,
2021-02-13,Alabama,20855,4253,467032,9.53,133029,2.71,0.624,19.65,963600,601159,12.26,,
2021-02-14,Alabama,21417,4368,474065,9.67,137032,2.79,0.634,19.69,965550,612254,12.49,,
2021-02-15,Alabama,22405,4569,,,,,,,,,,,
2021-02-16,Alabama,20816,4245,486206,9.92,149288,3.04,0.627,20.72,1015775,636682,12.99,,
2021-02-17,Alabama,19174,3911,494424,10.08,154341,3.15,0.63,21.05,1032175,650020,13.26,,
2021-02-18,Alabama,18400,3753,505660,10.31,165104,3.37,0.651,21.05,1032175,672038,13.71,,
2021-02-19,Alabama,24002,4895,545431,11.12,192304,3.92,0.686,21.98,1077600,739132,15.07,,
2021-02-20,Alabama,25111,5121,560968,11.44,214512,4.37,0.72,22,1078800,776936,15.85,,
2021-02-21,Alabama,25194,5138,567505,11.57,219639,4.48,0.729,22.07,1082100,788613,16.08,,
2021-02-22,Alabama,24164,4928,583741,11.91,228101,4.65,0.733,22.07,1082100,793614,16.19,,
2021-02-23,Alabama,25489,5198,593936,12.11,239425,4.88,0.752,22.12,1084440,815108,16.62,,
2021-02-24,Alabama,27098,5527,604602,12.33,253615,5.17,0.737,23.22,1138650,839703,17.13,,
2021-02-25,Alabama,27531,5615,615100,12.54,268465,5.48,0.739,23.86,1170120,864757,17.64,,
2021-02-26,Alabama,22104,4508,627063,12.79,286095,5.83,0.648,28.15,1380380,893859,18.23,,
2021-02-27,Alabama,22022,4491,643208,13.12,307868,6.28,0.664,28.6,1402180,931090,18.99,,
2021-02-28,Alabama,21984,4484,649745,13.25,313290,6.39,0.672,28.6,1402280,942502,19.22,,
2021-03-01,Alabama,22111,4510,653309,13.32,316073,6.45,0.676,28.6,1402280,948393,19.34,,
2021-03-02,Alabama,22436,4576,663187,13.53,330046,6.73,0.665,29.8,1461320,972161,19.83,,
2021-03-03,Alabama,22904,4671,674810,13.76,346841,7.07,0.681,29.96,1469100,1000031,20.4,,
2021-03-04,Alabama,23916,4878,688791,14.05,365456,7.45,0.674,31.21,1530470,1032171,21.05,,
2021-03-05,Alabama,24388,4974,704173,14.36,383078,7.81,0.684,31.74,1556460,1064578,21.71,,
2021-03-06,Alabama,24087,4913,721109,14.71,402061,8.2,0.675,33.21,1628350,1099697,22.43,,
2021-03-07,Alabama,23947,4884,727681,14.84,406723,8.3,0.682,33.21,1628350,1110132,22.64,,
2021-03-08,Alabama,24040,4903,732967,14.95,409937,8.36,0.686,33.21,1628350,1116676,22.77,,
2021-03-09,Alabama,24118,4919,747268,15.24,420083,8.57,0.676,34.45,1689050,1140984,23.27,,
2021-03-10,Alabama,24827,5063,768502,15.67,435018,8.87,0.661,36.21,1775660,1173820,23.94,,
2021-03-11,Alabama,25376,5175,790864,16.13,452746,9.23,0.666,37.04,1816230,1209802,24.67,,
2021-03-12,Alabama,26375,5379,816418,16.65,472325,9.63,0.68,37.49,1838400,1249205,25.48,,
2021-03-13,Alabama,26935,5493,841394,17.16,492755,10.05,0.671,39.13,1918560,1288242,26.27,,
2021-03-14,Alabama,26926,5492,849337,17.32,497653,10.15,0.677,39.13,1918560,1298612,26.49,,
2021-03-15,Alabama,27106,5528,854302,17.42,501344,10.22,0.681,39.13,1918560,1306419,26.64,,
2021-03-16,Alabama,27331,5574,871536,17.77,511869,10.44,0.665,40.87,2004160,1332298,27.17,,
2021-03-17,Alabama,27167,5541,893767,18.23,523649,10.68,0.655,42.44,2080870,1363987,27.82,,
2021-03-18,Alabama,25752,5252,912663,18.61,533375,10.88,0.656,43.21,2118650,1390066,28.35,,
2021-03-19,Alabama,25356,5171,937614,19.12,547257,11.16,0.666,43.67,2141210,1426696,29.1,,
2021-03-20,Alabama,24649,5027,960539,19.59,561254,11.45,0.671,44.42,2177880,1460782,29.79,,
2021-03-21,Alabama,24865,5071,968459,19.75,566632,11.56,0.676,44.42,2177880,1472666,30.03,,
2021-03-22,Alabama,24693,5036,972986,19.84,569127,11.61,0.679,44.42,2177880,1479271,30.17,,
2021-03-23,Alabama,25307,5161,994253,20.28,579598,11.82,0.663,46.4,2275030,1509445,30.78,,
2021-03-24,Alabama,25490,5199,1019858,20.8,589979,12.03,0.642,49.02,2403720,1542416,31.46,,
2021-03-25,Alabama,27004,5507,1048838,21.39,600666,12.25,0.642,50.17,2459980,1579091,32.21,,
2021-03-26,Alabama,26387,5382,1072623,21.88,611694,12.48,0.645,50.93,2497410,1611404,32.86,,
2021-03-27,Alabama,26439,5392,1098597,22.41,623385,12.71,0.649,51.72,2535880,1645858,33.57,,
2021-03-28,Alabama,26634,5432,1108253,22.6,628500,12.82,0.654,51.74,2537050,1659102,33.84,,
2021-03-29,Alabama,26759,5457,1113924,22.72,631388,12.88,0.657,51.74,2537050,1666585,33.99,,
2021-03-30,Alabama,26885,5483,1134739,23.14,643450,13.12,0.624,55.53,2722700,1697641,34.62,,
2021-03-31,Alabama,26617,5429,1155139,23.56,656899,13.4,0.618,57.04,2796630,1728736,35.26,,
2021-04-01,Alabama,27555,5620,1184284,24.15,673773,13.74,0.624,57.91,2839540,1771979,36.14,,
2021-04-02,Alabama,28865,5887,1211424,24.71,691082,14.09,0.631,58.58,2872410,1813462,36.99,,
2021-04-03,Alabama,28769,5867,1234131,25.17,705197,14.38,0.639,58.98,2891780,1847243,37.67,,
2021-04-04,Alabama,28533,5819,1242706,25.34,709849,14.48,0.643,59,2892950,1858833,37.91,,
2021-04-05,Alabama,28325,5777,1248029,25.45,711596,14.51,0.645,59,2892950,1864857,38.03,,
2021-04-06,Alabama,28468,5806,1267859,25.86,725270,14.79,0.611,63.36,3106870,1896920,38.69,,
2021-04-07,Alabama,29498,6016,1291487,26.34,744961,15.19,0.614,64.24,3149910,1935221,39.47,,
2021-04-08,Alabama,29195,5954,1317995,26.88,764450,15.59,0.623,64.66,3170520,1976344,40.31,,
2021-04-09,Alabama,29696,6056,1344658,27.42,788325,16.08,0.622,66.25,3248260,2021334,41.22,,
2021-04-10,Alabama,31155,6354,1371201,27.97,811323,16.55,0.63,66.87,3278980,2065327,42.12,,
2021-04-11,Alabama,31967,6520,1382951,28.21,819550,16.71,0.635,66.87,3278980,2082605,42.47,,
2021-04-12,Alabama,32519,6632,1389598,28.34,824052,16.81,0.638,66.87,3278980,2092489,42.68,,
2021-04-13,Alabama,32914,6713,1407463,28.71,844353,17.22,0.633,68.51,3358930,2127317,43.39,,
2021-04-14,Alabama,33381,6808,1426530,29.09,868550,17.71,0.621,71.25,3493380,2168891,44.23,,
2021-04-15,Alabama,33007,6732,1442051,29.41,893002,18.21,0.628,71.72,3516420,2207392,45.02,,
2021-04-16,Alabama,32034,6533,1459377,29.76,915654,18.67,0.636,72.03,3531670,2245574,45.8,,
2021-04-17,Alabama,30766,6275,1476162,30.11,935377,19.08,0.622,74.74,3664640,2280686,46.51,,
2021-04-18,Alabama,29953,6109,1481314,30.21,943129,19.24,0.625,74.74,3664740,2292276,46.75,,
2021-04-19,Alabama,29296,5975,1483779,30.26,946333,19.3,0.627,74.74,3664740,2297563,46.86,,
2021-04-20,Alabama,28635,5840,1494421,30.48,966251,19.71,0.619,76.72,3761730,2327764,47.47,,
2021-04-21,Alabama,27377,5584,1507116,30.74,987379,20.14,0.622,77.42,3796070,2360527,48.14,,
2021-04-22,Alabama,26702,5446,1518928,30.98,1010415,20.61,0.626,78.01,3825010,2394304,48.83,,
2021-04-23,Alabama,26294,5363,1531741,31.24,1033996,21.09,0.623,79.52,3898820,2429629,49.55,,
2021-04-24,Alabama,25832,5268,1543544,31.48,1054863,21.51,0.622,80.77,3960530,2461510,50.2,,
2021-04-25,Alabama,25590,5219,1546659,31.54,1062524,21.67,0.624,80.77,3960530,2471409,50.4,,
2021-04-26,Alabama,25809,5264,1549782,31.61,1066659,21.75,0.626,80.77,3960530,2478227,50.54,,
2021-04-27,Alabama,24561,5009,1558652,31.79,1079815,22.02,0.623,81.77,4009430,2499694,50.98,,
2021-04-28,Alabama,23898,4874,1568315,31.99,1098820,22.41,0.627,82.26,4033570,2527815,51.55,,
2021-04-29,Alabama,23662,4826,1579093,32.21,1121348,22.87,0.633,82.44,4042070,2559938,52.21,,
2021-04-30,Alabama,23076,4706,1589518,32.42,1143488,23.32,0.634,83.37,4088030,2591163,52.85,,
2021-05-01,Alabama,22271,4542,1599130,32.61,1161725,23.69,0.634,84.24,4130550,2617405,53.38,,
2021-05-02,Alabama,21615,4408,1601433,32.66,1165479,23.77,0.635,84.24,4130550,2622717,53.49,,
2021-05-03,Alabama,21299,4344,1603454,32.7,1168235,23.83,0.636,84.24,4130550,2627322,53.58,,
2021-05-04,Alabama,20711,4224,1609919,32.83,1179793,24.06,0.638,84.54,4145390,2644674,53.94,,
2021-05-05,Alabama,20444,4170,1618791,33.02,1199064,24.45,0.638,85.41,4187860,2670926,54.47,,
2021-05-06,Alabama,16178,3299,1619783,33.04,1201303,24.5,0.633,86.17,4225140,2673181,54.52,,
2021-05-07,Alabama,19313,3939,1636710,33.38,1240335,25.3,0.643,86.5,4241420,2726356,55.6,,
2021-05-08,Alabama,20088,4097,1649688,33.65,1263965,25.78,0.645,87.24,4277330,2758021,56.25,,
2021-05-09,Alabama,20784,4239,1654267,33.74,1270858,25.92,0.647,87.24,4277330,2768204,56.46,,
2021-05-10,Alabama,20899,4262,1657672,33.81,1273670,25.98,0.648,87.24,4277330,2773615,56.57,,
2021-05-11,Alabama,18461,3765,1658191,33.82,1273999,25.98,0.646,87.6,4295160,2773902,56.57,,
2021-05-12,Alabama,17244,3517,1664353,33.94,1286565,26.24,0.648,87.93,4311320,2791631,56.94,,
2021-05-13,Alabama,22667,4623,1678119,34.23,1314534,26.81,0.655,88.15,4322400,2831853,57.76,,
2021-05-14,Alabama,19034,3882,1687875,34.42,1334176,27.21,0.658,88.69,4348790,2859591,58.32,,
2021-05-15,Alabama,17613,3592,1697289,34.62,1348023,27.49,0.659,89.19,4373130,2881314,58.76,,
2021-05-16,Alabama,16843,3435,1699751,34.67,1350643,27.55,0.66,89.19,4373130,2886106,58.86,,
2021-05-17,Alabama,16077,3279,1699915,34.67,1350830,27.55,0.66,89.19,4373130,2886153,58.86,,
2021-05-18,Alabama,18807,3836,1709333,34.86,1362380,27.79,0.662,89.51,4389040,2905553,59.26,,
2021-05-19,Alabama,16353,3335,1709761,34.87,1362834,27.79,0.661,89.61,4393980,2906102,59.27,,
2021-05-20,Alabama,15330,3127,1725694,35.2,1382327,28.19,0.666,90.05,4415280,2939161,59.94,,
2021-05-21,Alabama,12271,2503,1727437,35.23,1387356,28.29,0.662,90.74,4449370,2945488,60.07,,
2021-05-22,Alabama,11621,2370,1736645,35.42,1396990,28.49,0.662,91.3,4476640,2962661,60.42,,
2021-05-23,Alabama,13689,2792,1746820,35.63,1407769,28.71,0.666,91.3,4476640,2981931,60.82,,
2021-05-24,Alabama,13704,2795,1747012,35.63,1407917,28.71,0.666,91.3,4476640,2982081,60.82,,
2021-05-25,Alabama,12970,2645,1754294,35.78,1415771,28.87,0.668,91.46,4484660,2996346,61.11,,
2021-05-26,Alabama,13786,2812,1757607,35.85,1419599,28.95,0.667,91.81,4501400,3002607,61.24,,
2021-05-27,Alabama,9747,1988,1758850,35.87,1423605,29.03,0.665,92.19,4520480,3007387,61.34,,
2021-05-28,Alabama,10188,2078,1763553,35.97,1429238,29.15,0.667,92.26,4523700,3016803,61.53,,
2021-05-29,Alabama,8268,1686,1765515,36.01,1431669,29.2,0.66,93.38,4578590,3020540,61.6,,
2021-05-30,Alabama,5646,1151,1766055,36.02,1432446,29.21,0.66,93.38,4578590,3021454,61.62,,
2021-05-31,Alabama,5683,1159,,,,,,,,,,,
2021-06-01,Alabama,3704,755,1766784,36.03,1433267,29.23,0.66,93.38,4578590,3022276,61.64,,
2021-06-02,Alabama,3239,661,1768055,36.06,1435324,29.27,0.66,93.48,4583270,3025283,61.7,,
2021-06-03,Alabama,2615,533,1768288,36.06,1435719,29.28,0.658,93.77,4597950,3025695,61.71,,
2021-06-04,Alabama,2280,465,1771964,36.14,1440101,29.37,0.658,93.96,4606930,3032765,61.85,,
2021-06-05,Alabama,1770,361,1772245,36.14,1440289,29.37,0.654,94.58,4637330,3032931,61.86,,
2021-06-06,Alabama,1943,396,1773379,36.17,1441834,29.41,0.654,94.58,4637330,3035058,61.9,,
2021-06-07,Alabama,2079,424,1774139,36.18,1442775,29.43,0.655,94.58,4637330,3036419,61.93,,
2021-06-08,Alabama,2080,424,1774535,36.19,1443230,29.43,0.654,94.76,4646130,3036833,61.94,,
2021-06-09,Alabama,2172,443,1776278,36.23,1445608,29.48,0.654,94.77,4646550,3040485,62.01,,
2021-06-10,Alabama,5508,1123,1787017,36.45,1460230,29.78,0.659,94.8,4648150,3064250,62.5,,
2021-06-11,Alabama,6526,1331,1793119,36.57,1468898,29.96,0.661,95.01,4658570,3078445,62.78,,
2021-06-12,Alabama,10318,2104,1805486,36.82,1485108,30.29,0.664,95.41,4678220,3105159,63.33,,
2021-06-13,Alabama,11370,2319,1810074,36.92,1490848,30.41,0.666,95.41,4678220,3114649,63.52,,
2021-06-14,Alabama,13099,2672,1815885,37.03,1499941,30.59,0.669,95.41,4678220,3128112,63.8,,
2021-06-15,Alabama,13261,2705,1816769,37.05,1501171,30.62,0.668,95.58,4686280,3129657,63.83,,
2021-06-16,Alabama,14474,2952,1822146,37.16,1508504,30.77,0.67,95.69,4692070,3141802,64.08,,
2021-06-17,Alabama,27005,5508,1898131,38.71,1546119,31.53,0.688,96.39,4726010,3253283,66.35,,
2021-06-18,Alabama,25126,5124,1898704,38.72,1546983,31.55,0.687,96.55,4734100,3254330,66.37,,
2021-06-19,Alabama,24302,4956,1909005,38.93,1558881,31.79,0.688,97.05,4758560,3275273,66.8,,
2021-06-20,Alabama,23935,4882,1913032,39.02,1562192,31.86,0.69,97.05,4758560,3282193,66.94,,
2021-06-21,Alabama,22477,4584,1915122,39.06,1563573,31.89,0.69,97.05,4758560,3285448,67.01,,
2021-06-22,Alabama,23099,4711,1918334,39.12,1566908,31.96,0.692,97.06,4759120,3291351,67.13,,
2021-06-23,Alabama,22442,4577,1922707,39.21,1570452,32.03,0.692,97.23,4767580,3298895,67.28,,
2021-06-24,Alabama,7919,1615,1928656,39.33,1574676,32.12,0.694,97.28,4769800,3308713,67.48,,
2021-06-25,Alabama,7804,1592,1928903,39.34,1574934,32.12,0.692,97.55,4783230,3308961,67.49,,
2021-06-26,Alabama,5983,1220,1933773,39.44,1578780,32.2,0.691,97.93,4801760,3317156,67.65,,
2021-06-27,Alabama,6848,1397,1941681,39.6,1584456,32.31,0.694,97.93,4801760,3330128,67.92,,
2021-06-28,Alabama,8024,1636,1948135,39.73,1590001,32.43,0.696,97.93,4801760,3341617,68.15,,
2021-06-29,Alabama,8365,1706,1953410,39.84,1594040,32.51,0.696,98.1,4810050,3349904,68.32,,
2021-06-30,Alabama,7387,1507,1954166,39.86,1594625,32.52,0.696,98.16,4813050,3350607,68.34,,
2021-07-01,Alabama,8098,1652,1962745,40.03,1601802,32.67,0.697,98.41,4825450,3365396,68.64,,
2021-07-02,Alabama,8095,1651,1962952,40.03,1602022,32.67,0.696,98.63,4836250,3365623,68.64,,
2021-07-03,Alabama,9263,1889,1969834,40.17,1612803,32.89,0.698,98.82,4845190,3381996,68.98,,
2021-07-04,Alabama,7416,1512,1969971,40.18,1612913,32.9,0.698,98.82,4845190,3382042,68.98,,
2021-07-05,Alabama,6512,1328,,,,,,,,,,,
2021-07-06,Alabama,6066,1237,1976343,40.31,1617584,32.99,0.7,98.82,4845190,3392366,69.19,,
2021-07-07,Alabama,6533,1332,1978951,40.36,1619647,33.03,0.701,98.82,4845190,3396338,69.27,,
2021-07-08,Alabama,5299,1081,1982250,40.43,1623114,33.1,0.699,99.24,4866130,3402487,69.39,,
2021-07-09,Alabama,6138,1252,1985582,40.5,1626323,33.17,0.699,99.38,4872940,3408591,69.52,,
2021-07-10,Alabama,4703,959,1988956,40.56,1629745,33.24,0.699,99.61,4884130,3414916,69.65,,
2021-07-11,Alabama,5711,1165,1992957,40.65,1633408,33.31,0.701,99.61,4884130,3422016,69.79,,
2021-07-12,Alabama,4974,1014,1993099,40.65,1633505,33.32,0.701,99.61,4884130,3422020,69.79,,
2021-07-13,Alabama,5999,1223,2000752,40.81,1638866,33.42,0.703,99.64,4885650,3434360,70.04,,
2021-07-14,Alabama,5452,1112,2000914,40.81,1639032,33.43,0.702,99.8,4893240,3434499,70.05,,
2021-07-15,Alabama,6524,1331,2009200,40.98,1645083,33.55,0.704,99.85,4895780,3448153,70.32,,
2021-07-16,Alabama,6642,1355,2013559,41.07,1647995,33.61,0.704,100.03,4904730,3455086,70.47,,
2021-07-17,Alabama,5766,1176,2013853,41.07,1648172,33.61,0.703,100.19,4912720,3455278,70.47,,
2021-07-18,Alabama,5850,1193,2018807,41.17,1651404,33.68,0.705,100.19,4912720,3462968,70.63,,
2021-07-19,Alabama,6658,1358,2022782,41.25,1653604,33.73,0.705,100.33,4919470,3468625,70.74,,
2021-07-20,Alabama,5286,1078,2024953,41.3,1654644,33.75,0.704,100.52,4928670,3471361,70.8,,
2021-07-21,Alabama,7309,1491,2034814,41.5,1659775,33.85,0.706,100.66,4935470,3485659,71.09,,
2021-07-22,Alabama,6640,1354,2041288,41.63,1662812,33.91,0.707,100.86,4945380,3494632,71.27,,
2021-07-23,Alabama,5687,1160,2041597,41.64,1663031,33.92,0.702,101.55,4979270,3494892,71.28,,
2021-07-24,Alabama,7004,1428,2048890,41.79,1665751,33.97,0.701,102,5001210,3504304,71.47,,
2021-07-25,Alabama,7656,1561,2058672,41.99,1668818,34.04,0.703,102,5001210,3516558,71.72,,
2021-07-26,Alabama,8403,1714,2067533,42.17,1671098,34.08,0.705,102,5001210,3527448,71.94,,
2021-07-27,Alabama,8999,1835,2073358,42.29,1672423,34.11,0.705,102.29,5015500,3534356,72.08,,
2021-07-28,Alabama,10285,2098,2092767,42.68,1677048,34.2,0.707,102.61,5031270,3557652,72.56,,
2021-07-29,Alabama,9048,1845,2093242,42.69,1677279,34.21,0.704,103.01,5050560,3557966,72.56,,
2021-07-30,Alabama,13131,2678,2116551,43.17,1683367,34.33,0.704,103.86,5092510,3586810,73.15,,
2021-07-31,Alabama,11839,2415,2117044,43.18,1683584,34.34,0.695,105.24,5159890,3587175,73.16,,
2021-08-01,Alabama,12483,2546,2130105,43.44,1687404,34.41,0.698,105.24,5159890,3603940,73.5,,
2021-08-02,Alabama,10929,2229,2130309,43.45,1687444,34.42,0.698,105.24,5159890,3603951,73.5,,
2021-08-03,Alabama,14341,2925,2154479,43.94,1693504,34.54,0.703,105.4,5167970,3634744,74.13,,
2021-08-04,Alabama,12655,2581,2164048,44.14,1696031,34.59,0.701,106.09,5201860,3646234,74.36,,
2021-08-05,Alabama,13301,2713,2168426,44.22,1697144,34.61,0.699,106.48,5220840,3651071,74.46,,
2021-08-06,Alabama,13458,2745,2192650,44.72,1703519,34.74,0.699,107.33,5262690,3681013,75.07,,
2021-08-07,Alabama,16042,3272,2207345,45.02,1707895,34.83,0.694,108.7,5330000,3699467,75.45,,
2021-08-08,Alabama,13663,2787,2207724,45.03,1708026,34.84,0.694,108.7,5330000,3699583,75.45,,
2021-08-09,Alabama,15512,3164,2217468,45.23,1711014,34.9,0.697,108.7,5330000,3712533,75.72,,
2021-08-10,Alabama,13748,2804,2231388,45.51,1715676,34.99,0.696,109.28,5358370,3730982,76.09,,
2021-08-11,Alabama,12408,2531,2233401,45.55,1716368,35.01,0.693,109.91,5389260,3733090,76.14,,
2021-08-12,Alabama,13944,2844,2245275,45.79,1720455,35.09,0.692,110.51,5418340,3748680,76.45,,
2021-08-13,Alabama,11871,2421,2256357,46.02,1725039,35.18,0.679,112.99,5539910,3764110,76.77,,
2021-08-14,Alabama,9995,2038,2260327,46.1,1726776,35.22,0.679,113.29,5554810,3769434,76.88,,
2021-08-15,Alabama,13252,2703,2275050,46.4,1734722,35.38,0.683,113.29,5554810,3792348,77.34,,
2021-08-16,Alabama,14773,3013,2289141,46.69,1743610,35.56,0.687,113.29,5554810,3815944,77.83,,
2021-08-17,Alabama,13883,2831,2295863,46.82,1748529,35.66,0.686,113.83,5581220,3828166,78.08,,
2021-08-18,Alabama,15110,3082,2302598,46.96,1752243,35.74,0.682,114.85,5631430,3838861,78.29,,
2021-08-19,Alabama,15604,3182,2312990,47.17,1759489,35.88,0.678,116.01,5688310,3857905,78.68,,
2021-08-20,Alabama,17784,3627,2330695,47.53,1770725,36.11,0.672,118.07,5789070,3888601,79.31,,
2021-08-21,Alabama,19583,3994,2340782,47.74,1777585,36.25,0.666,119.58,5863360,3906516,79.67,,
2021-08-22,Alabama,17685,3607,2345934,47.85,1781590,36.34,0.668,119.58,5863220,3916146,79.87,,
2021-08-23,Alabama,18217,3715,2358550,48.1,1793712,36.58,0.673,119.58,5863220,3943465,80.43,,
2021-08-24,Alabama,19312,3939,2368289,48.3,1802279,36.76,0.676,119.58,5863220,3963352,80.83,,
2021-08-25,Alabama,18264,3725,2370282,48.34,1803904,36.79,0.674,120.11,5889060,3966712,80.9,,
2021-08-26,Alabama,18661,3806,2380869,48.56,1813256,36.98,0.669,121.6,5962240,3988529,81.35,,
2021-08-27,Alabama,22298,4548,2399704,48.94,1838347,37.49,0.669,123.3,6045390,4044688,82.49,,
2021-08-28,Alabama,23765,4847,2415007,49.25,1850031,37.73,0.669,124.12,6085890,4072870,83.07,,
2021-08-29,Alabama,25900,5282,2426453,49.49,1860445,37.94,0.671,124.47,6102830,4097445,83.57,,
2021-08-30,Alabama,24211,4938,2432879,49.62,1868344,38.1,0.674,124.45,6102130,4112942,83.88,,
2021-08-31,Alabama,24699,5037,2442247,49.81,1880276,38.35,0.675,124.97,6127400,4136247,84.36,,
2021-09-01,Alabama,24661,5030,2444342,49.85,1882050,38.38,0.673,125.47,6151970,4139337,84.42,,
2021-09-02,Alabama,24273,4950,2452547,50.02,1891063,38.57,0.669,126.82,6218000,4158442,84.81,,
2021-09-03,Alabama,19104,3896,2461343,50.2,1900876,38.77,0.668,127.66,6259550,4178419,85.22,,
2021-09-04,Alabama,19534,3984,2474109,50.46,1915710,39.07,0.669,128.37,6294440,4209610,85.85,,
2021-09-05,Alabama,17362,3541,,,,,,,,,,,
2021-09-06,Alabama,16486,3362,,,,,,,,,,,
2021-09-07,Alabama,14495,2956,2485579,50.69,1930090,39.36,0.673,128.37,6294340,4237710,86.43,,
2021-09-08,Alabama,16185,3301,2491633,50.82,1938065,39.53,0.675,128.47,6299020,4252635,86.73,,
2021-09-09,Alabama,13915,2838,2493041,50.85,1940044,39.57,0.672,129.24,6337120,4255847,86.8,,
2021-09-10,Alabama,15621,3186,2504656,51.08,1956859,39.91,0.671,130.3,6388850,4287769,87.45,,
2021-09-11,Alabama,11805,2408,2506484,51.12,1959493,39.96,0.668,131.09,6427570,4292244,87.54,,
2021-09-12,Alabama,13502,2754,2514065,51.27,1971041,40.2,0.671,131.09,6427570,4313489,87.97,,
2021-09-13,Alabama,13309,2714,,,,,,,,,,,
2021-09-14,Alabama,13117,2675,2516176,51.32,1980807,40.4,0.671,131.51,6447940,4329528,88.3,,
2021-09-15,Alabama,12798,2610,2520979,51.42,1988025,40.55,0.669,132.28,6485880,4342220,88.56,,
2021-09-16,Alabama,14739,3006,2526998,51.54,1997364,40.74,0.67,132.65,6503890,4359022,88.9,,
2021-09-17,Alabama,13666,2787,2535635,51.71,2010919,41.01,0.672,133.08,6525240,4383430,89.4,,
2021-09-18,Alabama,13521,2758,2537329,51.75,2013023,41.06,0.67,133.49,6545280,4386893,89.47,,
2021-09-19,Alabama,13110,2674,2543475,51.87,2023759,41.27,0.673,133.49,6545280,4405259,89.84,,
2021-09-20,Alabama,13467,2747,2547021,51.95,2030149,41.4,0.675,133.49,6545280,4415777,90.06,,
2021-09-21,Alabama,14455,2948,2552143,52.05,2038644,41.58,0.677,133.54,6547850,4430711,90.36,,
2021-09-22,Alabama,13959,2847,2555237,52.11,2043972,41.69,0.677,133.82,6561280,4439932,90.55,,
2021-09-23,Alabama,11848,2416,2556115,52.13,2045238,41.71,0.674,134.4,6589940,4441961,90.59,,
2021-09-24,Alabama,9407,1919,2558569,52.18,2049383,41.8,0.674,134.63,6601120,4449282,90.74,,
2021-09-25,Alabama,12063,2460,2565735,52.33,2060935,42.03,0.673,135.41,6639550,4471337,91.19,,
2021-09-26,Alabama,11464,2338,2570413,52.42,2069026,42.2,0.676,135.41,6639550,4485507,91.48,,
2021-09-27,Alabama,11207,2286,2572916,52.47,2073717,42.29,0.677,135.41,6639550,4494228,91.66,,
